Order_ID,Order_Date,Customer_Name,Region,Category,Product,Quantity,Price,Sales_Amount,Customer_Segment,Payment_Method,Sales_Channel
ORD100345,2025-09-26,Customer_8761,North,Beauty,Keyboard,3.0,90147.43,270442.29,Small Business,UPI,Store
ORD101028,2024-03-23,Customer_7408,,Sports,Desk,11.0,,675579.96,Consumer,Cash,Online
ORD100889,2025-07-02,Customer_5037,Central,Clothing,,5.0,12886.02,64430.1,Corporate,Net Banking,Marketplace
ORD101351,,Customer_6986,North,Sports,Chair,13.0,96963.81,1260529.53,Small Business,Net Banking,Online
ORD100553,2024-06-27,Customer_5054,Central,Beauty,Monitor,1.0,47987.51,47987.51,Consumer,Debit Card,Store
ORD100744,2024-09-10,Customer_7073,East,Sports,Backpack,13.0,75842.68,985954.84,Corporate,UPI,Marketplace
ORD101542,2025-04-09,Customer_4401,North,Sports,Chair,1.0,57959.61,57959.61,Consumer,UPI,Online
ORD100539,2024-11-12,Customer_5833,Central,Grocery,Monitor,10.0,67462.95,674629.5,Small Business,Net Banking,Store
ORD100907,2024-01-15,Customer_3170,West,Beauty,Chair,5.0,41857.19,209285.95,Small Business,Net Banking,Online
ORD101395,2024-04-09,Customer_6067,North,Sports,Chair,12.0,52904.95,634859.4,Small Business,Credit Card,Store
ORD100116,2025-04-14,Customer_1939,West,Furniture,Backpack,13.0,,1185501.46,Consumer,Credit Card,Store
ORD100830,2024-12-10,Customer_7179,North,Clothing,Desk,11.0,99113.53,1090248.83,Consumer,UPI,Marketplace
ORD100832,2025-05-21,Customer_1919,East,Furniture,Desk,5.0,74024.64,370123.2,Small Business,Cash,Marketplace
ORD100809,2025-06-18,Customer_9591,,Clothing,Headphones,3.0,69572.02,208716.06,Small Business,UPI,Online
ORD101311,2025-09-27,Customer_7745,South,Furniture,Headphones,3.0,24766.05,74298.15,Corporate,UPI,Store
ORD101005,2025-10-25,Customer_9907,Central,Grocery,Laptop,4.0,37964.81,151859.24,Corporate,Credit Card,Store
ORD100306,2025-04-10,Customer_8710,South,Electronics,Desk,3.0,93988.0,281964.0,Corporate,Cash,Marketplace
ORD101101,2024-10-21,Customer_6766,South,Sports,Laptop,7.0,87736.22,614153.54,Consumer,Net Banking,Store
ORD100480,2024-12-24,Customer_1613,North,Beauty,Headphones,4.0,68045.18,272180.72,Consumer,UPI,Online
ORD101424,2025-12-03,Customer_1908,South,Beauty,Shirt,6.0,10184.03,,Corporate,Net Banking,Marketplace
ORD101076,2024-03-31,Customer_4232,,Electronics,Chair,10.0,70798.06,707980.6,Consumer,Debit Card,Store
ORD100571,2025-11-22,Customer_2904,South, Beauty,Chair,3.0,93651.27,,Small Business,UPI,Online
ORD100619,2025-07-24,Customer_9664,West,Grocery,Keyboard,8.0,61932.92,495463.36,Corporate,Net Banking,Store
ORD101898,2025-07-06,Customer_5512,West,Beauty,Mobile,8.0,,93659.84,Consumer,UPI,Marketplace
ORD101266,2025-04-21,Customer_7092,South,Electronics,Backpack,6.0,51772.21,310633.26,Corporate,Debit Card,Store
ORD100079,2024-08-02,Customer_5476,West,Furniture,Monitor,4.0,10309.14,41236.56,Consumer,Debit Card,Marketplace
ORD101011,2024-06-18,Customer_5067,Central,beauty,Headphones,12.0,,,,UPI,Marketplace
ORD100033,2024-06-12,Customer_9316,East,Grocery,Chair,6.0,211.9,1271.4,Small Business,Cash,Store
ORD101538,2025-04-07,Customer_7660,North,Sports,Shoes,2.0,97461.72,194923.44,Small Business,Net Banking,Online
ORD101034,2024-09-13,Customer_8909,North,Electronics,Shoes,8.0,25472.09,203776.72,Small Business,Net Banking,
ORD101563,2025-07-23,Customer_3848,Central,Beauty,Desk,8.0,4261.52,34092.16,Small Business,Credit Card,Marketplace
ORD100352,2024-11-19,Customer_6218,North,Sports,Shirt,4.0,32905.28,131621.12,Small Business,,Marketplace
ORD100164,2024-09-26,Customer_3828,South,Grocery,Monitor,3.0,4214.23,12642.69,Consumer,Credit Card,Online
ORD100204,2025-06-24,,Central,Electronics,Keyboard,12.0,8244.5,98934.0,,Credit Card,Marketplace
ORD101054,2025-03-22,Customer_2100,South,Furniture,Mobile,1.0,90370.42,90370.42,Small Business,Debit Card,Store
ORD101365,2024-09-25,Customer_5693,East,Sports,Backpack,3.0,72599.07,217797.21,Small Business,UPI,Marketplace
ORD101832,2025-01-31,Customer_2009,East,Sports,Headphones,8.0,15816.9,126535.2,Consumer,UPI,Store
ORD100496,2025-11-26,Customer_6417,Central,Sports,Laptop,9.0,41006.84,369061.56,Small Business,Credit Card,Store
ORD101625,2024-04-03,Customer_1319,West,Grocery,Laptop,9.0,53927.42,485346.78,Consumer,UPI,Marketplace
ORD101601,2025-10-20,Customer_3831,Central,Furniture,Shoes,6.0,58262.66,349575.96,Corporate,credit card,Online
ORD101679,2024-09-18,Customer_1011,West,grocery,Headphones,5.0,23280.78,116403.9,Small Business,Cash,Online
ORD100611,2024-04-19,Customer_2314,North,Furniture,Backpack,4.0,96385.85,385543.4,Small Business,,Marketplace
ORD100433,2024-04-24,Customer_2294,East,Electronics,Chair,5.0,85132.31,425661.55,Consumer,UPI,Online
,2024-02-14,Customer_6038,West,Grocery,Backpack,13.0,37793.63,491317.19,Consumer,Cash,Online
ORD100219,2025-04-07,Customer_9501,South,Grocery,Keyboard,,51448.19,51448.19,Corporate,net banking,Marketplace
ORD100055,2025-07-19,Customer_8840,South,Electronics,Backpack,5.0,77108.33,385541.65,Consumer,Credit Card,Marketplace
,2024-01-27,Customer_6362,West,Sports,Mobile,5.0,15946.55,79732.75,Consumer,Credit Card,Marketplace
ORD100631,2025-09-19,Customer_5055,North,Sports,Chair,3.0,,45026.55,Small Business,,Marketplace
ORD101382,2025-10-12,Customer_6353,East,Clothing,Keyboard,14.0,97156.15,1360186.1,Small Business,Debit Card,Store
ORD101302,2025-09-12,Customer_3340,South,Furniture,Backpack,9.0,60727.05,546543.45,Corporate,Cash,Marketplace
ORD100060,2025-08-14,Customer_1605,North,ELECTRONICS,Monitor,9.0,47410.03,426690.27,,Credit Card,Marketplace
ORD100299,2025-02-14,Customer_4944,North,Furniture,Desk,4.0,25497.04,101988.16,Corporate,Credit Card,Online
ORD101711,2024-10-23,Customer_5825,Central,Clothing,Keyboard,5.0,5864.52,29322.6,Corporate,Credit Card,Store
ORD100074,2025-10-12,Customer_4131,North,Grocery,Mobile,13.0,25325.62,329233.06,Small Business,Credit Card, Store
ORD100163,2024-01-04,Customer_8406,South,Grocery,Mobile,14.0,82161.93,1150267.02,Consumer,Credit Card, Online
ORD101275,2024-11-02,Customer_1017,East,Beauty,Chair,14.0,84188.16,1178634.24,Corporate,UPI,Online
ORD101594,2025-08-10,Customer_3752,Central,Furniture,Desk,3.0,89955.58,269866.74,Consumer,Cash,Online
ORD101434,2025-04-10,Customer_1042,East,Electronics,Backpack,5.0,21190.14,105950.7,Small Business,Debit Card,Marketplace
ORD101613,2024-12-13,Customer_7750,,Grocery,Desk,1.0,84734.72,84734.72,Consumer,Credit Card,Store
ORD100592,2024-02-17,Customer_1742,West,Clothing,Headphones,14.0,17858.86,250024.04,Corporate,Net Banking,Store
ORD100317,2024-02-29,Customer_1741,South,Grocery,Backpack,11.0,37492.25,412414.75,Corporate,UPI,
ORD100046,2024-12-18,Customer_2698,East,Grocery,Monitor,3.0,28405.96,85217.88,Corporate,Net Banking,Marketplace
ORD101720,2025-01-05,Customer_2705,EAST,Furniture,Backpack,11.0,90233.42,992567.62,Corporate,Cash,Store
ORD101832,2025-01-31,Customer_2009,East,Sports,Headphones,8.0,15816.9,126535.2,Consumer,UPI,Store
ORD100428,2025-07-18,Customer_6654,South,Electronics,Headphones,5.0,77017.48,385087.4,Small Business,Debit Card,Marketplace
ORD100582,2025-09-26,Customer_8484,North,Beauty,Chair,14.0,21254.36,297561.04,Consumer,Net Banking,Marketplace
ORD100077,2025-01-14,Customer_1783,Central,Clothing,Shoes,,46907.09,656699.26,Consumer,UPI,Marketplace
ORD100970,2024-09-27,Customer_6228,South,Grocery,Shoes,11.0,52067.03,572737.33,Corporate,Debit Card,Online
ORD101415,2024-02-03,Customer_5456,South,Electronics,Mobile,11.0,28105.41,309159.51,Small Business,Debit Card,Online
ORD100781,2025-12-14,,Central,Beauty,Desk,,12558.93,50235.72,Consumer,Credit Card,Marketplace
ORD101310,2024-07-13,Customer_3480,North,Clothing,Shirt,8.0,16916.86,135334.88,Corporate,Credit Card,Store
ORD101174,2025-04-29,Customer_1528,Central,Electronics,Desk,3.0,81686.55,245059.65,Corporate,Debit Card,Marketplace
ORD101320,2025-10-23,Customer_8035,East,Grocery,Desk,10.0,83085.78,830857.8,Corporate,Debit Card,Store
ORD100938,2025-10-06,Customer_3739,South,,Chair,5.0,75866.66,379333.3,Corporate,Net Banking,Marketplace
ORD100031,2024-10-11,Customer_9914,North,Grocery,Keyboard,12.0,22939.65,275275.8,Consumer,Cash,Marketplace
ORD101092,2025-09-29,Customer_2867,East,Electronics,Shoes,2.0,4707.74,9415.48,Consumer,Net Banking,Store
ORD101616,2024-07-04,Customer_2437,South,Beauty,Chair,8.0,98167.17,785337.36,Corporate,Cash,Online
ORD101230,2025-12-11,Customer_6869,East,,Headphones,7.0,53296.02,373072.14,Corporate,Debit Card,Store
ORD100975,2024-06-26,Customer_7161,West,Furniture,Chair,5.0,36373.76,181868.8,Small Business,Credit Card,Store
ORD101085,2025-07-09,Customer_2667,North,Clothing,Mobile,6.0,53314.32,319885.92,Corporate,Debit Card,Online
ORD100515,2025-01-29,Customer_8822,West,Beauty,Chair,12.0,60887.79,730653.48,Small Business,Credit Card,Store
ORD101551,2025-01-18,Customer_1660,Central,Furniture,Keyboard,6.0,24264.7,145588.2,Consumer,Debit Card,Store
ORD101568,2024-12-03,Customer_2551,Central,Beauty,Monitor,5.0,22058.55,110292.75,Consumer,Debit Card,Store
ORD101811,2024-06-03,Customer_6052,West,Beauty,Desk,2.0,63252.73,126505.46,Consumer,Debit Card,Marketplace
ORD101574,2025-03-09,Customer_2010,East,Electronics,Backpack,7.0,36836.59,257856.13,Corporate,Debit Card,Marketplace
ORD100045,2025-01-02,Customer_4950,West,Clothing,,14.0,12932.03,181048.42,Corporate,Credit Card,Online
ORD101687,2024-05-12,Customer_1359,East,Grocery,Shoes,11.0,78463.64,863100.04,Corporate,Credit Card,Online
ORD100169,2025-10-02,Customer_2063,North,Grocery,Keyboard,14.0,59518.19,833254.66,Small Business,Cash,Marketplace
ORD100304,2025-02-03,Customer_5609,Central,Clothing,Backpack,10.0,13358.19,133581.9,Corporate,Cash,Online
ORD100991,2025-12-20,Customer_3280,South,Beauty,Headphones,2.0,98842.76,197685.52,Corporate,Net Banking,Store
ORD100556,,Customer_8319,North,Sports,Monitor,6.0,,84035.28,Small Business,Cash,Store
ORD100611,2024-04-19,Customer_2314,North,Furniture,Backpack,4.0,96385.85,385543.4,Small Business,Credit Card,Marketplace
ORD100608,2025-11-02,Customer_8348,East,Beauty,Backpack,8.0,48215.32,385722.56,Small Business,UPI,Marketplace
ORD101619,2025-11-04,Customer_3248,North,Beauty,Chair,7.0,16471.71,,Corporate,Net Banking,Marketplace
ORD100758,2024-09-19,Customer_7223,Central,Sports,Desk,13.0,27862.42,362211.46,Corporate,Cash,Online
ORD100439,2025-01-13,Customer_4310,,,Laptop,5.0,15383.08,76915.4,Corporate,UPI,
ORD100583,2024-12-09,Customer_1945,North,Electronics, Headphones,4.0,,194046.8,Consumer,Net Banking,Store
ORD101519,2025-07-15,Customer_5778,East,Grocery,Backpack,6.0,63478.97,380873.82,Small Business,,Marketplace
ORD100528,2025-01-07,Customer_6890,South,Beauty,Shoes,4.0,94244.46,376977.84,Small Business,Credit Card,Store
ORD100343,2025-08-31,Customer_3245, Central,Clothing,Shoes,3.0,92574.92,277724.76,Corporate,Credit Card,Marketplace
ORD101737,2025-06-06,Customer_6742,South,Clothing,Chair,13.0,14467.05,188071.65,Consumer,Debit Card,Marketplace
ORD100368,2025-04-14,Customer_6040,East,Furniture,,14.0,95152.71,1332137.94,Corporate,Debit Card,Marketplace
ORD100186,2025-01-06,Customer_8657,North,Beauty,Headphones,7.0,43916.86,307418.02,Small Business,Credit Card,Marketplace
ORD101117,2024-04-05,Customer_7852,West,Sports,Shirt,9.0,,439997.67,Small Business,Debit Card,Online
ORD101755,2025-11-02,,Central,Grocery,Laptop,5.0,46054.24,230271.2,Consumer,Cash,
ORD101426,2025-07-11,Customer_3734,,Sports,Keyboard,9.0,68206.69,613860.21,Corporate,Credit Card,Online
ORD100301,2024-06-17,,EAST,Beauty,Mobile,11.0,34331.08,377641.88,Small Business,Credit Card,Online
ORD100500,2024-04-28,Customer_4050,West,Furniture,Headphones,6.0,30155.23,180931.38,Corporate,Credit Card,Store
ORD100833,2024-11-28,Customer_1154,East,Sports,Backpack,4.0,95036.24,380144.96,Corporate,Cash,Store
ORD100544,2025-12-14,Customer_8834,South,Sports,Desk,5.0,81891.63,409458.15,Corporate,Cash,Store
ORD101601,2025-10-20,Customer_3831,Central,Furniture,Shoes,6.0,58262.66,349575.96,Corporate,credit card,Online
ORD100351,2025-06-19,Customer_6373,,Furniture,Shirt,8.0,64942.56,519540.48,Corporate,Net Banking,Store
ORD101563,2025-07-23,Customer_3848,Central,Beauty,Desk,8.0,4261.52,34092.16,Small Business,Credit Card,Marketplace
ORD101511,2025-09-14,Customer_9280,East,Clothing,Desk,3.0,63470.54,190411.62,Corporate,Debit Card,Store
ORD100979,2024-01-03,Customer_2865,North,Furniture,Keyboard,3.0,59851.45,179554.35,Corporate,UPI,Online
ORD100176,2025-01-17,Customer_9335,North ,Grocery,Desk,13.0,78363.93,1018731.09,Corporate,Net Banking,Store
ORD100483,2024-08-16,Customer_2758,East,Grocery,Shirt ,1.0,19113.45,19113.45,Corporate,Credit Card,Online
ORD101413,2025-02-21,Customer_6488,Central,Clothing,Headphones,9.0,39970.11,359730.99,Consumer,Net Banking,Store
ORD101611,2025-12-20,Customer_5835,North,Beauty,Laptop,12.0,62011.48,744137.76,Consumer, Net Banking,Store
ORD100124,2025-08-21,Customer_8179,South,beauty,Headphones,8.0,55885.43,447083.44,Consumer,Debit Card,Store
ORD100600,2025-08-12,Customer_1519,East,Sports,Monitor,4.0,65606.79,262427.16,Consumer,Cash,Store
ORD101795,2025-09-21,Customer_1893,West,Sports,Headphones,7.0,40634.54,284441.78,Small Business,Cash,Marketplace
ORD101746,2024-05-31,Customer_7783,East,Grocery,Keyboard,5.0,20525.64,102628.2,Consumer,UPI,Store
ORD101379,2024-08-14,Customer_4329,West,Furniture,Mobile,8.0,31258.72,250069.76,Small Business,Net Banking,Online
ORD101186,2024-12-05,Customer_3281,East,,Monitor,6.0,39048.25,234289.5,Corporate,Net Banking,Online
ORD100486,2024-07-16,Customer_8444,East,Grocery,Keyboard,14.0,36358.13,509013.82,Corporate,Cash,Online
ORD100332,2024-07-09,Customer_7114,East,Grocery,Shoes,1.0,16012.82,16012.82,Corporate,Net Banking,
ORD100789,2025-06-29,Customer_7114,East,Sports,Mobile,11.0,17919.42,197113.62,Corporate,Net Banking,Store
ORD100195,2024-03-11,Customer_7708,, Electronics,Mobile,6.0,87196.09,523176.54,Consumer,UPI,Store
ORD100638,2025-04-05,Customer_1527,South,Sports,Monitor,13.0,85970.57,1117617.41,Small Business,Cash,Online
ORD100472,2025-12-19,Customer_3868,East,Sports,Monitor,2.0,61753.86,123507.72,Corporate,UPI,Store
ORD101714,2024-01-22,Customer_1029,North,Sports,,10.0,62241.75,622417.5,Consumer,Debit Card,Store
ORD100323,2024-02-21,Customer_2204,Central,Furniture,Shoes,14.0,11399.67,159595.38,Small Business,Debit Card,Marketplace
ORD101197,2024-03-17,Customer_5740,Central,Beauty,Headphones,8.0,310.17,2481.36,Corporate,Cash,Online
ORD100267,2025-10-23,Customer_9437,North,,Shirt,5.0,94863.48,474317.4,Corporate,UPI,Online
ORD101544,2025-03-01,Customer_6051,South,Grocery,Monitor,7.0,4396.39,30774.73,Consumer,credit card,Store
ORD101804,2025-08-08,Customer_1421,West,Furniture,Backpack,7.0,26975.06,188825.42,Small Business,UPI,Store
ORD100068,2024-03-22,Customer_9444,East,Grocery,Shoes,2.0,59480.15,118960.3,Consumer,Cash,Store
ORD101738,2025-10-10,Customer_5205,East,Clothing,Monitor,11.0,43067.28,473740.08,Small Business,,Online
ORD101593,2024-10-12,Customer_1829,East,Sports,Headphones,2.0,15317.55,30635.1,Consumer,UPI,Online
ORD101564,2024-03-02,Customer_1509,East,Sports,Mobile,14.0,39824.99,557549.86,Corporate,Cash,Marketplace
ORD100481,2024-11-08,Customer_1151,North,Electronics,Headphones,13.0,23159.84,301077.92,Consumer,UPI,Store
ORD101757,2024-06-30,Customer_2207,North,Sports,Desk,11.0,82692.0,909612.0,Consumer,UPI, Store
ORD100433,2024-04-24,Customer_2294,East,Electronics,Chair,5.0,85132.31,425661.55,Consumer,UPI,Online
ORD101441,2024-01-22,Customer_7274,North,Clothing,chair,9.0,58367.42,525306.78,Consumer,Net Banking,Online
ORD101461,2025-07-07,,North,Beauty,Desk,8.0,56372.56,450980.48,Consumer,UPI,Store
ORD100888,2024-05-02,Customer_5839,South,Clothing,Keyboard,3.0,54877.23,164631.69,Corporate,Debit Card,Online
ORD100423,2024-05-13,Customer_5715,West,Sports,Monitor,5.0,79395.01,396975.05,Consumer,Net Banking,Store
ORD101675,2024-07-28,Customer_4584,North,Clothing,Backpack,10.0,39340.1,393401.0,Corporate,,Online
ORD101450,2024-07-31,Customer_6241,North,Furniture,Backpack,2.0,72007.17,144014.34,Small Business,Cash,Online
ORD100765,2024-11-14,Customer_8550,Central,Electronics,Mobile,2.0,61536.33,123072.66,Consumer,Net Banking,Online
ORD100520,2025-12-26,Customer_7284,Central,Furniture,Chair,4.0,22812.99,91251.96,Corporate,UPI,Marketplace
ORD101432,2024-07-13,Customer_4742,East,Clothing,Shoes,5.0,71039.99,355199.95,Consumer,Credit Card,Store
ORD100614,2024-06-29,Customer_6697,Central,Beauty,Laptop,2.0,41916.2,83832.4,,Debit Card, Store
ORD101531,2025-12-19,Customer_2785,Central,Grocery,Laptop,14.0,79644.44,1115022.16,Consumer,Net Banking,Online
ORD101783,2025-06-03,Customer_4112,Central,Furniture,Desk,10.0,73199.3,731993.0,Small Business,Credit Card,Online
ORD101659,2025-03-16,Customer_4875,Central,Grocery,Backpack,7.0,95306.7,667146.9,Consumer,Net Banking,Store
ORD100454,2024-04-15,Customer_6411,,Sports,Desk,7.0,59744.99,418214.93,,UPI,Online
ORD100731,2024-09-15,Customer_8639,West, Beauty,Keyboard,7.0,32073.98,224517.86,Corporate,UPI,Marketplace
ORD100535,2025-11-10,Customer_7642,Central,Grocery,Shoes,1.0,50165.18,50165.18,Small Business,Credit Card,Online
,2024-04-11,Customer_8848, West,,Headphones,12.0,31303.68,375644.16,Consumer,Debit Card,Online
ORD101285,2024-04-19,Customer_6629,Central,Grocery,shirt,4.0,10020.29,40081.16,Corporate,Credit Card,Marketplace
ORD101740,2025-06-27,Customer_1020,North,Beauty,Shirt,10.0,84600.37,846003.7,Corporate,Cash,Online
ORD100262,2025-02-24,Customer_6231,East,Clothing,Headphones,2.0,44932.88,89865.76,Consumer,Cash,Store
ORD100536,2024-05-07,Customer_9233,East ,Electronics,Headphones,8.0,,318225.28,Consumer,Net Banking,Online
ORD100969,2024-08-04,Customer_7524,West,Grocery,Shoes,14.0,89706.1,1255885.4,Corporate,Net Banking,Online
ORD100241,2025-06-10,Customer_1496,East,Grocery,Shoes,6.0,7006.37,42038.22,Small Business,Cash,Store
ORD100820,2024-09-08,Customer_7652,North,Grocery,Shoes,5.0,6347.97,31739.85,Consumer,UPI,Store
ORD100693,2024-08-12,Customer_7761,South,Furniture,Mobile,7.0,95986.67,671906.69, Small Business,Debit Card,Online
ORD100421,2024-01-04,Customer_6714,West,Electronics,Desk,13.0,51566.0,670358.0,Small Business,UPI,Online
ORD101086,2025-04-18,Customer_9796,Central,Grocery,Desk,14.0,63545.4,889635.6,Corporate,Debit Card,Store
ORD100771,2025-11-24,Customer_9000,Central,Beauty,Laptop,8.0,84012.4,672099.2,small business,Net Banking,Online
ORD100366,2024-03-15,Customer_2795,West,Sports,Headphones,13.0,50094.49,651228.37,Consumer,Net Banking,Store
ORD101023,2024-10-05,Customer_9366,North,Grocery,Shirt,11.0,71935.84,791294.24,Consumer,UPI,Store
ORD101241,2024-09-07,Customer_6533,East,Furniture,Monitor,1.0,85198.94,85198.94,Small Business,Credit Card,Marketplace
ORD100589,2024-07-22,Customer_1049,South,Sports,Laptop,7.0,7555.52,52888.64,Small Business,Cash,marketplace
ORD100737,2024-12-24,Customer_9401,Central,Electronics,Chair,10.0,68561.27,685612.7,Corporate,UPI,Store
ORD101762,2025-08-16,Customer_5278,West,Sports,Shirt,10.0,82496.31,824963.1,Corporate,Debit Card,Marketplace
ORD100942,2024-06-01,,North,Sports,Monitor,1.0,65996.97,65996.97,Consumer,Credit Card,Marketplace
ORD100072,2024-10-11,Customer_5150,North,Furniture,Laptop,7.0,37246.17,260723.19,Small Business,Debit Card,Store
ORD101408,2025-02-28,Customer_7092,West,Electronics,Laptop,6.0,82210.47,493262.82,Consumer,Cash,Marketplace
ORD100260,,Customer_3353,West,Grocery,Monitor,11.0,44258.23,486840.53,Consumer,Credit Card,Marketplace
ORD100052,2024-05-07,Customer_6546,East,Sports,Chair,5.0,75394.51,376972.55,Small Business,Debit Card,Online
ORD100199,2025-11-06,Customer_2215,Central,Sports,Headphones,13.0,2184.03,28392.39, Small Business,UPI,Marketplace
ORD101789,2024-02-28,Customer_4891,East,Grocery,Monitor,1.0,81820.87,81820.87,Corporate,,
ORD100651,2024-10-19,Customer_8191,Central,Sports,Monitor,13.0,82530.71,1072899.23,Consumer,Debit Card,Online
ORD100333,2024-03-11,Customer_6555,North,Furniture,Shirt,2.0,60534.9,121069.8,Small Business,Net Banking,Marketplace
ORD101360,2024-05-06,Customer_4534,Central,Grocery,,12.0,56314.9,675778.8,Consumer,UPI,Online
ORD100594,2025-05-01,Customer_6644,West ,Electronics,Backpack,5.0,61843.36,309216.8,Corporate,Debit Card,Store
ORD101392,2024-11-07,Customer_2900,East,Grocery,Backpack,8.0,81997.8,655982.4,Small Business,Net Banking,Online
